Nr	Group	Position	Locus	LOD	# Iter.	mu_A	mu_H	mu_B	Variance	% Expl.	Additive	Dominance	GIC
3275	8	549.685		0.28	1	 1.46054	 0.762642	 0.495507	 2.64947	  5.7	 0.482515	-0.215380	0.911
3276	8	550.685		0.25	1	 1.42124	 0.764680	 0.518137	 2.66771	  5.1	 0.451549	-0.205006	0.934
3277	8	550.881	i01493Gh	0.24	1	 1.41345	 0.765203	 0.522785	 2.67119	  4.9	 0.445331	-0.202913	0.940
3278	8	551.881		0.24	1	 1.42949	 0.750473	 0.525285	 2.67091	  4.9	 0.452102	-0.226914	0.907
3279	8	552.881		0.24	1	 1.44317	 0.738565	 0.528169	 2.67126	  4.9	 0.457498	-0.247102	0.877
3280	8	553.881		0.24	1	 1.45390	 0.729898	 0.531109	 2.67236	  4.9	 0.461394	-0.262606	0.851
3281	8	554.881		0.24	1	 1.46119	 0.724722	 0.533849	 2.67430	  4.8	 0.463673	-0.272800	0.828
3282	8	555.881		0.23	1	 1.46467	 0.723139	 0.536226	 2.67714	  4.7	 0.464224	-0.277312	0.809
3283	8	556.881		0.22	1	 1.46406	 0.725126	 0.538167	 2.68087	  4.6	 0.462948	-0.275989	0.793
3284	8	557.881		0.22	1	 1.45919	 0.730587	 0.539672	 2.68549	  4.4	 0.459761	-0.268846	0.780
3285	8	558.881		0.21	1	 1.44999	 0.739390	 0.540790	 2.69092	  4.2	 0.454599	-0.255999	0.770
3286	8	559.881		0.20	1	 1.43646	 0.751402	 0.541589	 2.69706	  4.0	 0.447433	-0.237620	0.764
3287	8	560.881		0.18	1	 1.41868	 0.766510	 0.542136	 2.70379	  3.8	 0.438272	-0.213898	0.761
3288	8	561.881		0.17	1	 1.39683	 0.784624	 0.542489	 2.71093	  3.5	 0.427170	-0.185035	0.762
3289	8	562.881		0.16	1	 1.37115	 0.805667	 0.542692	 2.71829	  3.3	 0.414227	-0.151252	0.765
3290	8	563.881		0.15	1	 1.34197	 0.829555	 0.542794	 2.72565	  3.0	 0.399587	-0.112826	0.772
3291	8	564.881		0.13	1	 1.30973	 0.856160	 0.542867	 2.73278	  2.7	 0.383430	-0.0701372	0.782
3292	8	565.881		0.12	1	 1.27497	 0.885277	 0.543035	 2.73941	  2.5	 0.365966	-0.0237241	0.795
3293	8	566.881		0.11	1	 1.23834	 0.916580	 0.543489	 2.74528	  2.3	 0.347426	 0.0256650	0.812
3294	8	567.881		0.10	1	 1.20061	 0.949598	 0.544507	 2.75015	  2.1	 0.328052	 0.0770382	0.832
3295	8	568.881		0.10	1	 1.16263	 0.983696	 0.546443	 2.75381	  2.0	 0.308095	 0.129158	0.855
3296	8	569.881		0.09	1	 1.12531	 1.01809	 0.549701	 2.75608	  1.9	 0.287806	 0.180583	0.882
3297	8	570.881		0.09	1	 1.08956	 1.05188	 0.554694	 2.75688	  1.9	 0.267432	 0.229758	0.912
3298	8	571.881		0.09	1	 1.05622	 1.08414	 0.561786	 2.75620	  1.9	 0.247215	 0.275143	0.946
3299	8	572.589	i22050Gh	0.09	1	 1.03446	 1.10557	 0.568221	 2.75486	  2.0	 0.233122	 0.304224	0.972
3300	8	573.589		0.13	1	 1.02586	 1.20640	 0.511176	 2.73185	  2.8	 0.257344	 0.437880	0.949
3301	8	574.589		0.18	1	 1.01755	 1.31686	 0.462430	 2.70376	  3.8	 0.277561	 0.576872	0.939
3302	8	575.589		0.24	1	 1.01032	 1.42514	 0.430542	 2.67298	  4.9	 0.289888	 0.704705	0.942
3303	8	576.589		0.29	1	 1.00482	 1.51761	 0.421534	 2.64310	  5.9	 0.291641	 0.804430	0.959
3304	8	577.589		0.34	1	 1.00129	 1.58407	 0.436120	 2.61756	  6.8	 0.282584	 0.865365	0.988
3305	8	577.903	i13950Gh	0.35	1	 1.00056	 1.59885	 0.444945	 2.61082	  7.1	 0.277809	 0.876100	1.000
3306	8	578.903		0.34	1	 1.00943	 1.56927	 0.444483	 2.61813	  6.8	 0.282471	 0.842311	0.979
3307	8	579.681	i50348Gb	0.33	1	 1.01953	 1.54280	 0.444414	 2.62381	  6.6	 0.287557	 0.810827	0.990
3308	8	580.681		0.31	1	 1.03627	 1.50595	 0.444039	 2.63125	  6.4	 0.296116	 0.765793	0.965
3309	8	581.681		0.30	1	 1.05693	 1.46621	 0.444086	 2.63817	  6.1	 0.306424	 0.715698	0.962
3310	8	582.375	i50794Gb	0.29	1	 1.07311	 1.43781	 0.444336	 2.64251	  6.0	 0.314389	 0.679085	0.973
3311	8	583.375		0.28	1	 1.09803	 1.39789	 0.444056	 2.64808	  5.8	 0.326986	 0.626845	0.964
3312	8	584.375		0.28	1	 1.12436	 1.35898	 0.444168	 2.65262	  5.6	 0.340097	 0.574717	0.978
3313	8	585.068	i01629Gh	0.27	1	 1.14286	 1.33333	 0.444444	 2.65512	  5.5	 0.349206	 0.539683	1.000
3314	8	585.068	i21384Gh	0.27	1	 1.14286	 1.33333	 0.444444	 2.65512	  5.5	 0.349206	 0.539683	1.000
3315	8	586.068		0.32	1	 1.19641	 1.37726	 0.403963	 2.62710	  6.5	 0.396226	 0.577072	0.974
3316	8	587.068		0.36	1	 1.26540	 1.37197	 0.390820	 2.60633	  7.2	 0.437289	 0.543858	0.976
3317	8	587.943	i01633Gh	0.38	1	 1.33333	 1.33333	 0.400000	 2.59394	  7.7	 0.466667	 0.466667	1.000
3318	8	588.943		0.39	1	 1.50673	 1.13909	 0.395386	 2.58722	  7.9	 0.555672	 0.188028	0.969
3319	8	589.943		0.47	1	 1.70253	 0.916255	 0.405298	 2.54548	  9.4	 0.648616	-0.137659	0.956
3320	8	590.943		0.61	1	 1.87262	 0.722838	 0.422107	 2.47327	 12.0	 0.725258	-0.424528	0.962
3321	8	591.943		0.77	1	 1.97832	 0.599539	 0.438612	 2.39102	 14.9	 0.769856	-0.608929	0.986
3322	8	592.335	i01641Gh	0.83	1	 2.00000	 0.571429	 0.444444	 2.36075	 16.0	 0.777778	-0.650794	1.000
3323	8	593.335		0.73	1	 1.93958	 0.577741	 0.444487	 2.41122	 14.2	 0.747545	-0.614291	0.971
3324	8	594.335		0.61	1	 1.83134	 0.636086	 0.444548	 2.47354	 12.0	 0.693394	-0.501856	0.965
3325	8	595.335		0.49	1	 1.69277	 0.738827	 0.444691	 2.53664	  9.7	 0.624038	-0.329902	0.982
3326	8	595.585	i14361Gh	0.46	1	 1.65665	 0.768873	 0.444762	 2.55113	  9.2	 0.605944	-0.281833	0.989
3327	8	596.585		0.44	1	 1.66083	 0.760873	 0.447768	 2.56265	  8.8	 0.606529	-0.293423	0.955
3328	8	597.585		0.42	1	 1.65776	 0.758372	 0.452687	 2.57609	  8.3	 0.602537	-0.296853	0.928
3329	8	598.585		0.39	1	 1.64603	 0.762286	 0.459285	 2.59138	  7.8	 0.593370	-0.290369	0.909
3330	8	599.585		0.36	1	 1.62480	 0.772675	 0.467435	 2.60833	  7.2	 0.578681	-0.273441	0.897
3331	8	600.585		0.32	1	 1.59415	 0.788568	 0.477221	 2.62653	  6.5	 0.558463	-0.247116	0.892
3332	8	601.585		0.29	1	 1.55510	 0.808152	 0.488950	 2.64548	  5.9	 0.533075	-0.213873	0.895
3333	8	602.585		0.25	1	 1.50941	 0.829237	 0.503049	 2.66463	  5.2	 0.503183	-0.176994	0.905
3334	8	603.585		0.22	1	 1.45919	 0.849784	 0.519895	 2.68344	  4.5	 0.469646	-0.139757	0.922
3335	8	604.585		0.19	1	 1.40650	 0.868282	 0.539673	 2.70148	  3.9	 0.433413	-0.104804	0.947
3336	8	605.585		0.16	1	 1.35315	 0.883875	 0.562298	 2.71840	  3.3	 0.395426	-0.0738496	0.979
3337	8	605.959	i61276Gt	0.15	1	 1.33333	 0.888889	 0.571429	 2.72439	  3.0	 0.380952	-0.0634921	0.993
3338	8	605.959	i51973Gb	0.15	1	 1.33333	 0.888889	 0.571429	 2.72439	  3.0	 0.380952	-0.0634921	0.993
3339	8	606.959		0.17	1	 1.38052	 0.851869	 0.571707	 2.71193	  3.5	 0.404405	-0.124243	0.977
3340	8	607.852	i01649Gh	0.19	1	 1.42185	 0.817854	 0.572051	 2.69903	  3.9	 0.424899	-0.179097	0.992
3341	8	608.852		0.28	1	 1.59879	 0.717962	 0.571499	 2.64814	  5.8	 0.513644	-0.367181	0.958
3342	8	609.852		0.42	1	 1.81298	 0.608754	 0.571551	 2.57496	  8.4	 0.620712	-0.583509	0.933
3343	8	610.852		0.60	1	 2.05701	 0.498169	 0.572017	 2.47823	 11.8	 0.742499	-0.816347	0.916
3344	8	611.852		0.83	1	 2.31377	 0.397998	 0.572626	 2.36112	 16.0	 0.870573	-1.04520	0.908
3345	8	612.852		1.10	1	 2.55778	 0.321517	 0.573089	 2.23226	 20.6	 0.992345	-1.24392	0.909
3346	8	613.852		1.38	1	 2.76178	 0.279176	 0.573198	 2.10437	 25.1	 1.09429	-1.38831	0.918
3347	8	614.852		1.65	1	 2.90586	 0.274660	 0.572909	 1.99035	 29.2	 1.16648	-1.46473	0.935
3348	8	615.852		1.87	1	 2.98348	 0.304009	 0.572352	 1.89924	 32.4	 1.20556	-1.47391	0.962
3349	8	616.852		2.04	1	 3.00087	 0.358158	 0.571759	 1.83426	 34.7	 1.21456	-1.42816	0.996
3350	8	616.936	i24183Gh	2.05	1	 3.00000	 0.363502	 0.571716	 1.82996	 34.9	 1.21414	-1.42236	1.000
3351	8	617.936		1.57	1	 2.65729	 0.340436	 0.571450	 2.02121	 28.1	 1.04292	-1.27393	0.988
3352	8	618.366	i01679Gh	1.28	1	 2.39978	 0.399639	 0.571275	 2.15086	 23.5	 0.914255	-1.08589	1.000
3353	8	619.366		1.19	1	 2.39303	 0.389779	 0.590514	 2.19236	 22.0	 0.901256	-1.10199	0.964
3354	8	620.366		1.07	1	 2.36208	 0.392248	 0.603757	 2.24425	 20.1	 0.879161	-1.09067	0.937
3355	8	621.366		0.94	1	 2.30287	 0.407190	 0.613413	 2.30597	 17.9	 0.844726	-1.05095	0.918
3356	8	622.366		0.80	1	 2.21223	 0.435057	 0.622103	 2.37609	 15.4	 0.795063	-0.982108	0.908
3357	8	623.366		0.65	1	 2.08915	 0.476639	 0.631564	 2.45205	 12.7	 0.728792	-0.883718	0.906
3358	8	624.366		0.50	1	 1.93650	 0.532368	 0.642078	 2.52985	 10.0	 0.647210	-0.756920	0.913
3359	8	625.366		0.36	1	 1.76242	 0.601234	 0.652522	 2.60424	  7.3	 0.554950	-0.606238	0.928
3360	8	626.366		0.24	1	 1.58014	 0.679945	 0.661016	 2.66960	  5.0	 0.459562	-0.440633	0.951
3361	8	627.366		0.15	1	 1.40541	 0.763016	 0.665882	 2.72132	  3.2	 0.369762	-0.272628	0.983
3362	8	627.815	i14099Gh	0.12	1	 1.33333	 0.800000	 0.666667	 2.73939	  2.5	 0.333333	-0.200000	1.000
3363	8	627.815	i01681Gh	0.12	1	 1.33333	 0.800000	 0.666667	 2.73939	  2.5	 0.333333	-0.200000	1.000
3364	8	628.815		0.21	1	 1.54321	 0.731416	 0.666666	 2.68802	  4.3	 0.438271	-0.373521	0.988
3365	8	629.230	i35836Gh	0.25	1	 1.60000	 0.727273	 0.666667	 2.66887	  5.0	 0.466667	-0.406061	1.000
3366	8	630.230		0.19	1	 1.51553	 0.729659	 0.666937	 2.69864	  4.0	 0.424299	-0.361576	0.967
3367	8	631.230		0.14	1	 1.40798	 0.754835	 0.667092	 2.72856	  2.9	 0.370446	-0.282703	0.947
3368	8	632.230		0.09	1	 1.28909	 0.801926	 0.667113	 2.75469	  2.0	 0.310987	-0.176174	0.940
3369	8	633.230		0.06	1	 1.17419	 0.864363	 0.667088	 2.77382	  1.3	 0.253552	-0.0562770	0.946
3370	8	634.230		0.04	1	 1.07618	 0.932586	 0.667172	 2.78468	  0.9	 0.204505	 0.0609095	0.966
3371	8	635.230		0.04	1	 1.00148	 0.997952	 0.667518	 2.78803	  0.8	 0.166983	 0.163451	0.999
3372	8	635.240	i58144Gb	0.04	1	 1.00086	 0.998570	 0.667523	 2.78803	  0.8	 0.166668	 0.164379	1.000
3373	8	635.240	i58367Gb	0.04	1	 1.00086	 0.998570	 0.667523	 2.78803	  0.8	 0.166668	 0.164379	1.000
3374	8	636.240		0.05	1	 0.916029	 1.09973	 0.666882	 2.78217	  1.0	 0.124573	 0.308277	0.988
3375	8	636.677	i01710Gh	0.06	1	 0.889278	 1.14216	 0.666666	 2.77645	  1.2	 0.111306	 0.364188	0.999
3376	8	637.677		0.06	1	 0.902638	 1.15572	 0.638177	 2.77228	  1.3	 0.132231	 0.385311	0.966
3377	8	638.677		0.07	1	 0.918407	 1.16395	 0.614511	 2.76829	  1.5	 0.151948	 0.397493	0.945
3378	8	639.677		0.08	1	 0.936862	 1.16541	 0.596673	 2.76469	  1.6	 0.170094	 0.398646	0.938
3379	8	640.677		0.08	1	 0.957921	 1.15968	 0.584959	 2.76155	  1.7	 0.186481	 0.388240	0.943
3380	8	641.677		0.09	1	 0.981051	 1.14754	 0.578929	 2.75885	  1.8	 0.201061	 0.367547	0.961
3381	8	642.677		0.09	1	 1.00534	 1.13071	 0.577628	 2.75646	  1.9	 0.213856	 0.339223	0.992
3382	8	642.773	i14383Gh	0.09	1	 1.00769	 1.12892	 0.577710	 2.75624	  1.9	 0.214992	 0.336221	0.996
3383	8	643.773		0.09	1	 0.955564	 1.16175	 0.580510	 2.75839	  1.8	 0.187527	 0.393715	0.960
3384	8	644.773		0.08	1	 0.902239	 1.18387	 0.593043	 2.76084	  1.7	 0.154598	 0.436227	0.929
3385	8	645.773		0.08	1	 0.849351	 1.19502	 0.617270	 2.76384	  1.6	 0.116041	 0.461710	0.905
3386	8	646.773		0.07	1	 0.798090	 1.19599	 0.654002	 2.76726	  1.5	 0.0720439	 0.469946	0.887
3387	8	647.773		0.07	1	 0.749421	 1.18799	 0.703000	 2.77070	  1.4	 0.0232107	 0.461784	0.874
3388	8	648.773		0.06	1	 0.704338	 1.17219	 0.763196	 2.77356	  1.3	-0.0294288	 0.438421	0.868
3389	8	649.773		0.06	1	 0.664003	 1.14944	 0.832933	 2.77523	  1.2	-0.0844652	 0.400972	0.867
3390	8	650.773		0.06	1	 0.629702	 1.12030	 0.910134	 2.77511	  1.2	-0.140216	 0.350386	0.872
3391	8	651.773		0.06	1	 0.602640	 1.08518	 0.992398	 2.77264	  1.3	-0.194879	 0.287662	0.884
3392	8	652.773		0.07	1	 0.583612	 1.04460	 1.07701	 2.76731	  1.5	-0.246701	 0.214282	0.901
3393	8	653.773		0.09	1	 0.572662	 0.999522	 1.16093	 2.75866	  1.8	-0.294134	 0.132726	0.924
3394	8	654.773		0.11	1	 0.568850	 0.951650	 1.24078	 2.74632	  2.3	-0.335963	 0.0468368	0.953
3395	8	655.773		0.14	1	 0.570296	 0.903417	 1.31305	 2.73014	  2.8	-0.371376	-0.0382546	0.988
3396	8	656.082	i01767Gh	0.15	1	 0.571429	 0.888889	 1.33333	 2.72439	  3.0	-0.380952	-0.0634921	1.000
3397	8	656.082	i18258Gh	0.15	1	 0.571429	 0.888889	 1.33333	 2.72439	  3.0	-0.380952	-0.0634921	1.000
3398	8	657.082		0.14	1	 0.564152	 0.889534	 1.32756	 2.72762	  2.9	-0.381702	-0.0563191	0.969
3399	8	658.082		0.13	1	 0.566213	 0.894297	 1.30370	 2.73420	  2.7	-0.368742	-0.0406587	0.956
3400	8	659.082		0.11	1	 0.571427	 0.916187	 1.25387	 2.74341	  2.4	-0.341221	 0.00353875	0.962
3401	8	660.082		0.10	1	 0.572745	 0.968707	 1.17785	 2.75169	  2.1	-0.302552	 0.0934099	0.985
3402	8	660.497	i36795Gh	0.10	1	 0.571429	 1.00000	 1.14286	 2.75325	  2.0	-0.285714	 0.142857	1.000
3403	8	661.497		0.12	1	 0.534944	 1.02894	 1.16725	 2.74061	  2.5	-0.316151	 0.177841	0.965
3404	8	662.497		0.14	1	 0.502188	 1.05850	 1.19163	 2.72705	  2.9	-0.344722	 0.211593	0.941
3405	8	663.497		0.17	1	 0.475007	 1.08634	 1.21618	 2.71303	  3.4	-0.370584	 0.240749	0.927
3406	8	664.497		0.19	1	 0.454880	 1.11003	 1.24109	 2.69905	  3.9	-0.393105	 0.262043	0.924
3407	8	665.497		0.22	1	 0.442560	 1.12770	 1.26647	 2.68561	  4.4	-0.411956	 0.273184	0.931
3408	8	666.497		0.24	1	 0.437923	 1.13853	 1.29215	 2.67311	  4.9	-0.427112	 0.273494	0.949
3409	8	667.497		0.26	1	 0.440089	 1.14284	 1.31763	 2.66174	  5.3	-0.438769	 0.263982	0.977
3410	8	668.130	i18248Gh	0.27	1	 0.444384	 1.14272	 1.33333	 2.65518	  5.5	-0.444475	 0.253861	1.000
3411	8	669.130		0.27	1	 0.444368	 1.14286	 1.33335	 2.65514	  5.5	-0.444491	 0.254001	0.988
3412	8	669.550	i18250Gh	0.27	1	 0.444444	 1.14286	 1.33333	 2.65512	  5.5	-0.444444	 0.253968	1.000
3413	8	669.550	i01747Gh	0.27	1	 0.444444	 1.14286	 1.33333	 2.65512	  5.5	-0.444444	 0.253968	1.000
3414	8	669.550	i01749Gh	0.27	1	 0.444444	 1.14286	 1.33333	 2.65512	  5.5	-0.444444	 0.253968	1.000
3415	9	109.557	i18103Gh	0.29	1	 0.750000	 0.00000	 1.60000	 2.64545	  5.9	-0.425000	-1.17500	0.962
3416	9	110.557		0.28	1	 0.762382	 0.0362307	 1.60637	 2.65137	  5.6	-0.421994	-1.14815	0.927
3417	9	111.557		0.27	1	 0.770841	 0.0979461	 1.61016	 2.65783	  5.4	-0.419661	-1.09256	0.895
3418	9	112.557		0.25	1	 0.773341	 0.186595	 1.61072	 2.66451	  5.2	-0.418688	-1.00543	0.866
3419	9	113.557		0.24	1	 0.768230	 0.299434	 1.60761	 2.67093	  4.9	-0.419692	-0.888487	0.841
3420	9	114.557		0.23	1	 0.754869	 0.428875	 1.60088	 2.67658	  4.7	-0.423006	-0.748999	0.819
3421	9	115.557		0.22	1	 0.734018	 0.563720	 1.59106	 2.68105	  4.6	-0.428523	-0.598822	0.800
3422	9	116.557		0.22	1	 0.707701	 0.692065	 1.57911	 2.68411	  4.5	-0.435703	-0.451339	0.784
3423	9	117.557		0.22	1	 0.678586	 0.804420	 1.56606	 2.68582	  4.4	-0.443739	-0.317905	0.771
3424	9	118.557		0.21	1	 0.649236	 0.895482	 1.55284	 2.68643	  4.4	-0.451800	-0.205555	0.762
3425	9	119.557		0.22	1	 0.621598	 0.964097	 1.54002	 2.68624	  4.4	-0.459212	-0.116714	0.755
3426	9	120.557		0.22	1	 0.596844	 1.01206	 1.52791	 2.68559	  4.4	-0.465535	-0.0503226	0.752
3427	9	121.557		0.22	1	 0.575476	 1.04265	 1.51656	 2.68474	  4.5	-0.470544	-0.00336592	0.752
3428	9	122.557		0.22	1	 0.557531	 1.05956	 1.50588	 2.68387	  4.5	-0.474174	 0.0278533	0.754
3429	9	123.557		0.22	1	 0.542783	 1.06617	 1.49571	 2.68312	  4.5	-0.476464	 0.0469272	0.760
3430	9	124.557		0.22	1	 0.530881	 1.06535	 1.48589	 2.68255	  4.5	-0.477505	 0.0569674	0.769
3431	9	125.557		0.22	1	 0.521446	 1.05935	 1.47626	 2.68220	  4.5	-0.477409	 0.0604945	0.782
3432	9	126.557		0.22	1	 0.514114	 1.04987	 1.46670	 2.68208	  4.5	-0.476293	 0.0594670	0.797
3433	9	127.557		0.22	1	 0.508561	 1.03820	 1.45710	 2.68218	  4.5	-0.474270	 0.0553643	0.815
3434	9	128.557		0.22	1	 0.504508	 1.02523	 1.44739	 2.68249	  4.5	-0.471443	 0.0492826	0.837
3435	9	129.557		0.22	1	 0.501721	 1.01165	 1.43753	 2.68300	  4.5	-0.467903	 0.0420218	0.862
3436	9	130.557		0.22	1	 0.500004	 0.997894	 1.42747	 2.68368	  4.5	-0.463732	 0.0341584	0.890
3437	9	131.557		0.22	1	 0.499195	 0.984302	 1.41720	 2.68452	  4.5	-0.459005	 0.0261020	0.922
3438	9	132.557		0.22	1	 0.499159	 0.971085	 1.40673	 2.68549	  4.4	-0.453787	 0.0181388	0.956
3439	9	133.175	i13686Gh	0.22	1	 0.499474	 0.963170	 1.40016	 2.68616	  4.4	-0.450343	 0.0133525	0.980
3440	9	134.175		0.31	1	 0.396694	 0.954449	 1.49439	 2.63399	  6.3	-0.548847	 0.00890766	0.954
3441	9	135.175		0.42	1	 0.288457	 0.944279	 1.57712	 2.57363	  8.4	-0.644332	 0.0114904	0.943
3442	9	136.175		0.54	1	 0.181243	 0.929926	 1.64558	 2.50751	 10.8	-0.732170	 0.0165127	0.947
3443	9	137.175		0.68	1	 0.0828848	 0.908422	 1.69820	 2.43883	 13.2	-0.807660	 0.0178778	0.965
3444	9	138.175		0.81	1	 8.75304e-05	 0.878706	 1.73420	 2.37104	 15.6	-0.867054	 0.0115643	0.997
3445	9	138.177	i20366Gh	0.81	1	-5.94662e-05	 0.878639	 1.73425	 2.37090	 15.6	-0.867155	 0.0115433	0.997
3446	9	139.177		0.80	1	-9.41883e-05	 0.885440	 1.72100	 2.37571	 15.5	-0.860545	 0.0249897	0.986
3447	9	139.673	i52118Gb	0.80	1	 0.00000	 0.888889	 1.71429	 2.37807	 15.4	-0.857143	 0.0317460	1.000
3448	9	139.673	i51132Gb	0.80	1	 0.00000	 0.888889	 1.71429	 2.37807	 15.4	-0.857143	 0.0317460	1.000
3449	9	139.673	i13667Gh	0.80	1	 0.00000	 0.888889	 1.71429	 2.37807	 15.4	-0.857143	 0.0317460	1.000
3450	9	140.673		0.87	1	-0.00543939	 0.849760	 1.80431	 2.34384	 16.6	-0.904876	-0.0496767	0.965
3451	9	141.673		0.93	1	-0.0168694	 0.830828	 1.87886	 2.31055	 17.8	-0.947865	-0.100168	0.941
3452	9	142.673		1.00	1	-0.0302453	 0.829314	 1.93382	 2.28144	 18.8	-0.982033	-0.122473	0.927
3453	9	143.673		1.04	1	-0.0412367	 0.839938	 1.96989	 2.25801	 19.6	-1.00556	-0.124390	0.923
3454	9	144.673		1.08	1	-0.0457143	 0.856735	 1.99031	 2.24066	 20.3	-1.01801	-0.115562	0.930
3455	9	145.673		1.11	1	-0.0400113	 0.873835	 1.99921	 2.22924	 20.7	-1.01961	-0.105763	0.946
3456	9	146.673		1.12	1	-0.0215713	 0.885834	 2.00091	 2.22338	 20.9	-1.01124	-0.103836	0.974
3457	9	147.398	i13666Gh	1.12	1	 0.00000	 0.888889	 2.00000	 2.22222	 20.9	-1.00000	-0.111111	1.000
3458	9	147.398	i33230Gh	1.12	1	 0.00000	 0.888889	 2.00000	 2.22222	 20.9	-1.00000	-0.111111	1.000
3459	9	148.398		0.94	1	 0.00851398	 0.966425	 1.89947	 2.30567	 17.9	-0.945477	 0.0124348	0.967
3460	9	149.398		0.78	1	 0.0414887	 1.04555	 1.76131	 2.38820	 15.0	-0.859911	 0.144148	0.947
3461	9	150.398		0.62	1	 0.104760	 1.10412	 1.61755	 2.46805	 12.2	-0.756393	 0.242962	0.940
3462	9	151.398		0.47	1	 0.202379	 1.12437	 1.49204	 2.54731	  9.3	-0.644829	 0.277161	0.946
3463	9	152.398		0.32	1	 0.335549	 1.09267	 1.39685	 2.62581	  6.6	-0.530652	 0.226468	0.966
3464	9	153.398		0.20	1	 0.495515	 1.00315	 1.33460	 2.69536	  4.1	-0.419540	 0.0880987	0.998
3465	9	153.425	i18082Gh	0.20	1	 0.500000	 1.00000	 1.33333	 2.69697	  4.0	-0.416667	 0.0833333	1.000
3466	9	154.425		0.18	1	 0.505449	 0.977329	 1.33069	 2.70527	  3.7	-0.412620	 0.0592595	0.966
3467	9	155.425		0.16	1	 0.519642	 0.955657	 1.31928	 2.71476	  3.4	-0.399821	 0.0361934	0.946
3468	9	156.425		0.15	1	 0.537320	 0.942019	 1.29576	 2.72507	  3.0	-0.379219	 0.0254801	0.940
3469	9	157.425		0.13	1	 0.554101	 0.942154	 1.25775	 2.73577	  2.6	-0.351826	 0.0362272	0.946
3470	9	158.425		0.11	1	 0.566416	 0.960635	 1.20540	 2.74580	  2.3	-0.319492	 0.0747270	0.966
3471	9	159.425		0.10	1	 0.571411	 0.998691	 1.14457	 2.75311	  2.0	-0.286578	 0.140703	0.999
3472	9	159.453	i18080Gh	0.10	1	 0.571429	 1.00000	 1.14286	 2.75325	  2.0	-0.285714	 0.142857	1.000
3473	9	160.453		0.07	1	 0.625435	 0.926231	 1.14288	 2.77025	  1.4	-0.258722	 0.0420741	0.988
3474	9	160.872	i13630Gh	0.06	1	 0.666667	 0.888889	 1.14286	 2.77633	  1.2	-0.238095	-0.0158730	1.000
3475	9	160.872	i50124Gb	0.06	1	 0.666667	 0.888889	 1.14286	 2.77633	  1.2	-0.238095	-0.0158730	1.000
3476	9	161.872		0.08	1	 0.638487	 0.874676	 1.20613	 2.76366	  1.6	-0.283824	-0.0476342	0.967
3477	9	162.872		0.10	1	 0.604378	 0.877443	 1.25812	 2.74999	  2.1	-0.326870	-0.0538051	0.946
3478	9	163.872		0.13	1	 0.567836	 0.896243	 1.29547	 2.73624	  2.6	-0.363815	-0.0354082	0.939
3479	9	164.872		0.15	1	 0.534028	 0.926997	 1.31885	 2.72271	  3.1	-0.392409	 0.000560104	0.945
3480	9	165.872		0.17	1	 0.509324	 0.963744	 1.33046	 2.70959	  3.6	-0.410568	 0.0438529	0.965
3481	9	166.872		0.20	1	 0.499991	 0.998699	 1.33335	 2.69744	  4.0	-0.416677	 0.0820302	0.997
3482	9	166.914	i11425Gh	0.20	1	 0.500000	 1.00000	 1.33333	 2.69697	  4.0	-0.416667	 0.0833333	0.999
3483	9	167.914		0.18	1	 0.510086	 0.968982	 1.32757	 2.70857	  3.6	-0.408742	 0.0501532	0.968
3484	9	168.914		0.15	1	 0.532568	 0.944703	 1.30346	 2.72209	  3.1	-0.385445	 0.0266909	0.955
3485	9	169.914		0.13	1	 0.555496	 0.942858	 1.25399	 2.73657	  2.6	-0.349246	 0.0381151	0.960
3486	9	170.914		0.10	1	 0.569726	 0.974887	 1.17928	 2.74947	  2.2	-0.304777	 0.100384	0.983
3487	9	171.350	i55232Gb	0.10	1	 0.571429	 1.00000	 1.14286	 2.75325	  2.0	-0.285714	 0.142857	0.999
3488	9	171.350	i55648Gb	0.10	1	 0.571429	 1.00000	 1.14286	 2.75325	  2.0	-0.285714	 0.142857	0.999
3489	9	172.350		0.12	1	 0.548315	 0.981362	 1.20855	 2.74042	  2.5	-0.330117	 0.102930	0.964
3490	9	173.350		0.15	1	 0.527352	 0.962569	 1.28108	 2.72473	  3.0	-0.376866	 0.0583512	0.940
3491	9	174.350		0.18	1	 0.508611	 0.946828	 1.35623	 2.70656	  3.7	-0.423807	 0.0144099	0.925
3492	9	175.350		0.21	1	 0.492351	 0.936912	 1.42901	 2.68664	  4.4	-0.468328	-0.0237666	0.921
3493	9	176.350		0.25	1	 0.479116	 0.934317	 1.49493	 2.66597	  5.1	-0.507908	-0.0527063	0.927
3494	9	177.350		0.29	1	 0.469651	 0.938992	 1.55087	 2.64557	  5.8	-0.540608	-0.0712671	0.943
3495	9	177.353	i20528Gh	0.29	1	 0.469629	 0.939016	 1.55102	 2.64551	  5.9	-0.540695	-0.0713076	0.943
3496	9	177.353	i41759Gh	0.29	1	 0.469629	 0.939016	 1.55102	 2.64551	  5.9	-0.540695	-0.0713076	0.943
3497	9	178.353		0.36	1	 0.456983	 0.895335	 1.70981	 2.60603	  7.3	-0.626412	-0.188061	0.927
3498	9	179.353		0.43	1	 0.438092	 0.884874	 1.83860	 2.56649	  8.7	-0.700253	-0.253472	0.921
3499	9	180.353		0.50	1	 0.418275	 0.901086	 1.92544	 2.53265	  9.9	-0.753583	-0.270772	0.926
