Nr	Group	Position	Locus	LOD	# Iter.	mu_A	mu_H	mu_B	Variance	% Expl.	Additive	Dominance	GIC
2665	23	55.200	i40194Gh	0.33	1	 1.63636	 1.33333	 1.00000	 1.19697	  4.2	 0.318182	 0.0151515	1.000
2666	23	55.200	i58832Gb	0.50	1	 1.70000	 1.33333	 1.00000	 1.17222	  6.2	 0.350000	-0.0166667	1.000
2667	23	55.200	i59812Gb	0.50	1	 1.70000	 1.33333	 1.00000	 1.17222	  6.2	 0.350000	-0.0166667	1.000
2668	23	56.200		0.50	1	 1.71854	 1.24556	 0.890458	 1.17173	  6.2	 0.414039	-0.0589365	0.849
2669	23	57.200		0.43	1	 1.70432	 1.18029	 0.818829	 1.18231	  5.4	 0.442748	-0.0812861	0.824
2670	23	58.200		0.24	1	 1.62692	 1.18877	 1.37862	 1.21091	  3.1	 0.124150	-0.313996	0.925
2671	23	58.600	i26666Gh		1								1.000
2672	23	58.600	i30212Gh	0.50	1	 1.68182	 1.08333	 1.50000	 1.17193	  6.2	 0.0909091	-0.507576	1.000
2673	23	59.600		0.48	1	 1.68366	 1.09148	 1.50025	 1.17490	  6.0	 0.0917025	-0.500476	0.988
2674	23	60.600		0.45	1	 1.68212	 1.10519	 1.50030	 1.17883	  5.6	 0.0909120	-0.486027	0.984
2675	23	61.600		0.42	1	 1.67729	 1.12386	 1.50020	 1.18356	  5.3	 0.0885460	-0.464887	0.986
2676	23	62.600		0.39	1	 1.66950	 1.14648	 1.50004	 1.18886	  4.8	 0.0847300	-0.438294	0.996
2677	23	62.900	i35195Gh	0.38	1	 1.66667	 1.15385	 1.50000	 1.19053	  4.7	 0.0833333	-0.429487	1.000
2678	23	63.900		0.30	1	 1.64488	 1.17661	 1.50021	 1.20226	  3.8	 0.0723386	-0.395932	0.986
2679	23	64.900		0.22	1	 1.61783	 1.21117	 1.50015	 1.21416	  2.8	 0.0588419	-0.347815	0.987
2680	23	65.800	i23925Gh	0.16	1	 1.59091	 1.25001	 1.50000	 1.22412	  2.0	 0.0454541	-0.295444	1.000
2681	23	66.300	i05171Gh	0.25	1	 1.59576	 1.17625	 1.66638	 1.21027	  3.1	-0.0353072	-0.454821	0.994
2682	23	66.300	i35669Gh	0.25	1	 1.59576	 1.17625	 1.66638	 1.21027	  3.1	-0.0353072	-0.454821	0.994
2683	23	66.300	i47198Gh	0.25	1	 1.59576	 1.17625	 1.66638	 1.21027	  3.1	-0.0353072	-0.454821	0.994
2684	23	67.300		0.25	1	 1.60311	 1.17375	 1.66595	 1.21021	  3.1	-0.0314233	-0.460782	0.969
2685	23	68.300		0.25	1	 1.60889	 1.17414	 1.66356	 1.21066	  3.1	-0.0273321	-0.462080	0.948
2686	23	69.300		0.24	1	 1.61306	 1.17720	 1.65937	 1.21157	  3.0	-0.0231552	-0.459017	0.929
2687	23	70.300		0.23	1	 1.61562	 1.18260	 1.65349	 1.21288	  2.9	-0.0189316	-0.451952	0.914
2688	23	71.300		0.22	1	 1.61667	 1.19005	 1.64591	 1.21455	  2.8	-0.0146191	-0.441236	0.901
2689	23	72.300		0.21	1	 1.61632	 1.19926	 1.63654	 1.21651	  2.6	-0.0101067	-0.427170	0.892
2690	23	73.300		0.19	1	 1.61473	 1.20999	 1.62521	 1.21870	  2.4	-0.00523619	-0.409980	0.885
2691	23	74.300		0.18	1	 1.61205	 1.22207	 1.61172	 1.22108	  2.3	 0.000169353	-0.389817	0.881
2692	23	75.300		0.16	1	 1.60843	 1.23538	 1.59589	 1.22357	  2.1	 0.00627120	-0.366786	0.881
2693	23	76.300		0.15	1	 1.60401	 1.24984	 1.57765	 1.22614	  1.8	 0.0131775	-0.340990	0.883
2694	23	77.300		0.13	1	 1.59890	 1.26540	 1.55708	 1.22873	  1.6	 0.0209067	-0.312592	0.888
2695	23	78.300		0.11	1	 1.59320	 1.28197	 1.53448	 1.23128	  1.4	 0.0293596	-0.281872	0.896
2696	23	79.300		0.10	1	 1.58701	 1.29942	 1.51040	 1.23374	  1.2	 0.0383060	-0.249285	0.908
2697	23	80.300		0.08	1	 1.58042	 1.31755	 1.48562	 1.23605	  1.1	 0.0473960	-0.215468	0.922
2698	23	81.300		0.07	1	 1.57351	 1.33609	 1.46112	 1.23814	  0.9	 0.0561962	-0.181224	0.939
2699	23	82.300		0.06	1	 1.56640	 1.35470	 1.43790	 1.23999	  0.7	 0.0642477	-0.147446	0.959
2700	23	83.300		0.05	1	 1.55916	 1.37300	 1.41690	 1.24155	  0.6	 0.0711312	-0.115026	0.982
2701	23	83.800	i05094Gh	0.04	1	 1.55553	 1.38193	 1.40748	 1.24222	  0.6	 0.0740293	-0.0995761	0.995
2702	23	84.200	i15402Gh	0.04	1	 1.55556	 1.38462	 1.40000	 1.24226	  0.6	 0.0777778	-0.0931624	1.000
2703	24	86.400	i36126Gh	0.42	1	 1.58145	 1.20890	 2.00048	 1.18381	  5.2	-0.209519	-0.582062	0.997
2704	24	87.400		0.40	1	 1.58376	 1.20546	 2.41904	 1.18651	  5.0	-0.417640	-0.795939	0.897
2705	24	88.400		0.36	1	 1.56239	 1.22877	 3.71492	 1.19258	  4.5	-1.07627	-1.40988	0.903
2706	24	89.300	i30150Gh		1								1.000
2707	24	89.300	i36800Gh		1								1.000
2708	24	89.300	i44772Gh		1								1.000
2709	24	90.300		0.04	1	 1.38271	 1.52262	 1.60566	 1.24332	  0.5	-0.111478	 0.0284315	0.865
2710	24	91.000	i05067Gh	0.03	1	 1.40000	 1.50000	 1.57143	 1.24484	  0.4	-0.0857143	 0.0142857	1.000
2711	24	92.000		0.10	1	 1.32872	 1.59076	 1.57143	 1.23347	  1.3	-0.121356	 0.140690	0.990
2712	24	92.300	i49125Gh	0.13	1	 1.31247	 1.61541	 1.57143	 1.22857	  1.7	-0.129481	 0.173466	1.000
2713	24	93.300		0.16	1	 1.30578	 1.55711	 1.71290	 1.22468	  2.0	-0.203562	 0.0477712	0.939
2714	24	94.300		0.22	1	 1.29079	 1.54387	 1.80535	 1.21458	  2.8	-0.257281	-0.00419959	0.943
2715	24	94.400	i05055Gh	0.23	1	 1.28926	 1.54520	 1.80950	 1.21361	  2.9	-0.260117	-0.00418204	0.947
2716	24	95.400		0.05	1	 1.39349	 1.50933	 1.62711	 1.24138	  0.6	-0.116809	-0.000975372	0.962
2717	24	95.700	i23538Gh	0.02	1	 1.42105	 1.50000	 1.57143	 1.24572	  0.3	-0.0751880	 0.00375940	1.000
2718	24	95.700	i28745Gh	0.02	1	 1.42105	 1.50000	 1.57143	 1.24572	  0.3	-0.0751880	 0.00375940	1.000
2719	24	95.700	i42141Gh	1.45	1	 1.25000	 1.60000	 4.00000	 1.03750	 16.9	-1.37500	-1.02500	1.000
2720	24	96.600	i00201Gh	0.33	1	 1.23535	 1.72714	 1.62500	 1.19770	  4.1	-0.194827	 0.296969	1.000
2721	24	97.600		0.28	1	 1.24184	 1.69555	 1.63371	 1.20459	  3.6	-0.195934	 0.257778	0.954
2722	24	98.600		0.24	1	 1.25401	 1.65683	 1.65519	 1.21160	  3.0	-0.200586	 0.202226	0.925
2723	24	99.600		0.20	1	 1.27215	 1.61451	 1.68527	 1.21811	  2.5	-0.206560	 0.135795	0.912
2724	24	100.600		0.16	1	 1.29635	 1.57085	 1.71922	 1.22366	  2.0	-0.211434	 0.0630683	0.916
2725	24	101.600		0.14	1	 1.32590	 1.52730	 1.75341	 1.22774	  1.7	-0.213755	-0.0123541	0.937
2726	24	102.600		0.12	1	 1.35860	 1.48576	 1.78545	 1.22987	  1.5	-0.213422	-0.0862646	0.975
2727	24	103.100	i05033Gh	0.12	1	 1.37500	 1.46667	 1.80000	 1.23009	  1.5	-0.212500	-0.120833	1.000
2728	24	103.100	i15371Gh	0.12	1	 1.37500	 1.46667	 1.80000	 1.23009	  1.5	-0.212500	-0.120833	1.000
2729	24	103.100	i43830Gh	0.02	1	 1.42857	 1.46667	 1.57143	 1.24656	  0.2	-0.0714286	-0.0333333	1.000
2730	24	103.100	i51569Gb	0.02	1	 1.42857	 1.53846	 1.44444	 1.24671	  0.2	-0.00793651	 0.101954	1.000
2731	24	104.100		0.13	1	 1.57568	 1.29439	 1.63739	 1.22868	  1.6	-0.0308532	-0.312148	0.969
2732	24	104.300	i05031Gh	0.19	1	 1.60000	 1.26667	 1.66667	 1.21852	  2.5	-0.0333333	-0.366667	1.000
2733	24	104.300	i20448Gh	0.05	1	 1.42857	 1.43750	 1.66667	 1.24165	  0.6	-0.119048	-0.110119	1.000
2734	24	105.300		0.07	1	 1.60461	 1.36805	 1.49073	 1.23805	  0.9	 0.0569418	-0.179625	0.916
2735	24	106.000	i55492Gb	0.28	1	 1.71445	 1.35049	 0.987923	 1.20595	  3.5	 0.363264	-0.000697031	0.995
2736	25	0.800	i14266Gh	0.46	1	 1.81062	 1.09250	 1.49995	 1.17757	  5.7	 0.155336	-0.562782	0.998
2737	25	0.800	i17666Gh	0.46	1	 1.81062	 1.09250	 1.49995	 1.17757	  5.7	 0.155336	-0.562782	0.998
2738	25	1.800		0.39	1	 1.82764	 1.14785	 1.47889	 1.18852	  4.9	 0.174377	-0.505413	0.957
2739	25	2.800		0.36	1	 1.81373	 1.17391	 1.46685	 1.19230	  4.6	 0.173438	-0.466379	0.986
2740	25	3.000	i12335Gh	0.36	1	 1.80000	 1.18182	 1.46667	 1.19360	  4.5	 0.166667	-0.451515	1.000
2741	25	3.000	i50145Gb	0.36	1	 1.80000	 1.18182	 1.46667	 1.19360	  4.5	 0.166667	-0.451515	1.000
2742	25	4.000		0.40	1	 1.78949	 1.13851	 1.54810	 1.18691	  5.0	 0.120694	-0.530287	0.959
2743	25	4.700	i20127Gh	0.52	1	 1.77802	 1.08320	 1.60000	 1.16861	  6.5	 0.0890102	-0.605808	1.000
2744	25	5.100	i23018Gh	0.30	1	 1.77954	 1.19532	 1.49420	 1.20193	  3.8	 0.142669	-0.441545	0.985
2745	25	6.100		0.12	1	 1.68931	 1.30892	 1.47444	 1.23057	  1.5	 0.107435	-0.272959	0.958
2746	25	7.100		0.03	1	 1.57714	 1.40106	 1.46684	 1.24497	  0.3	 0.0551481	-0.120927	0.987
2747	25	7.300	i12306Gh	0.02	1	 1.55556	 1.41667	 1.46667	 1.24645	  0.2	 0.0444444	-0.0944444	1.000
2748	25	7.300	i17647Gh	0.02	1	 1.55556	 1.41667	 1.46667	 1.24645	  0.2	 0.0444444	-0.0944444	1.000
2749	25	7.700	i14264Gh	0.10	1	 1.63490	 1.30214	 1.46667	 1.23314	  1.3	 0.0841172	-0.248650	0.999
2750	25	8.700		0.18	1	 1.68568	 1.23077	 1.52276	 1.22098	  2.3	 0.0814625	-0.373455	0.890
2751	25	9.700		0.23	1	 1.71276	 1.23283	 1.55710	 1.21239	  2.9	 0.0778321	-0.402103	0.913
2752	25	10.300	i21811Gh	0.24	1	 1.71541	 1.26207	 1.55229	 1.21079	  3.1	 0.0815611	-0.371785	0.991
2753	26	67.400	i59996Gb	0.95	1	 1.46154	 0.888889	 1.85714	 1.10650	 11.4	-0.197802	-0.770452	1.000
2754	26	68.400		0.82	1	 1.46183	 0.898572	 1.82875	 1.12495	  9.9	-0.183462	-0.746718	0.987
2755	26	69.400		0.66	1	 1.46186	 0.936696	 1.78593	 1.14737	  8.2	-0.162033	-0.687197	0.987
2756	26	70.400	i06069Gh	0.50	1	 1.46169	 0.999814	 1.73333	 1.17119	  6.2	-0.135822	-0.597697	1.000
2757	26	70.400	i50335Gb	0.50	1	 1.46169	 0.999814	 1.73333	 1.17119	  6.2	-0.135822	-0.597697	1.000
2758	26	71.400		0.31	1	 1.39212	 1.15907	 1.71436	 1.20004	  3.9	-0.161122	-0.394171	0.946
2759	26	72.100	i06081Gh	0.24	1	 1.30000	 1.30000	 1.68750	 1.21215	  3.0	-0.193750	-0.193750	1.000
2760	26	72.100	i06083Gh	0.31	1	 1.18182	 1.45455	 1.71429	 1.20058	  3.9	-0.266234	 0.00649351	1.000
2761	26	72.100	i43352Gh	0.24	1	 1.30000	 1.30000	 1.68750	 1.21215	  3.0	-0.193750	-0.193750	1.000
2762	26	72.100	i55493Gb	0.31	1	 1.18182	 1.45455	 1.71429	 1.20058	  3.9	-0.266234	 0.00649351	1.000
2763	26	73.100		0.37	1	 1.15576	 1.45423	 1.75493	 1.19082	  4.7	-0.299583	-0.00111551	0.919
2764	26	74.100		0.43	1	 1.14163	 1.45159	 1.79138	 1.18187	  5.4	-0.324873	-0.0149145	0.887
2765	26	75.100		0.48	1	 1.14014	 1.44979	 1.81839	 1.17469	  6.0	-0.339127	-0.0294728	0.905
2766	26	76.100		0.51	1	 1.14935	 1.45268	 1.83198	 1.16996	  6.3	-0.341317	-0.0379896	0.971
2767	26	76.400	i54667Gb	0.52	1	 1.15385	 1.45455	 1.83333	 1.16906	  6.4	-0.339744	-0.0390443	1.000
2768	26	77.400		0.51	1	 1.09214	 1.52654	 1.76952	 1.17094	  6.3	-0.338691	 0.0957063	0.951
2769	26	77.700	i55010Gb	0.50	1	 1.08333	 1.60000	 1.71429	 1.17149	  6.2	-0.315476	 0.201190	1.000
2770	26	78.100	i52134Gb	0.50	1	 1.08347	 1.60412	 1.71251	 1.17180	  6.2	-0.314520	 0.206135	0.993
2771	26	79.100		0.54	1	 1.07982	 1.56102	 1.76003	 1.16625	  6.6	-0.340108	 0.141089	0.961
2772	26	80.100		0.59	1	 1.07059	 1.54812	 1.79738	 1.15826	  7.3	-0.363397	 0.114131	0.946
2773	26	80.200	i00809Gh	0.60	1	 1.06956	 1.54829	 1.80031	 1.15743	  7.3	-0.365377	 0.113354	0.946
2774	26	80.200	i55088Gb	0.58	1	 1.14146	 1.44940	 1.87373	 1.16013	  7.1	-0.366132	-0.0581932	0.946
2775	26	80.600	i50687Gb	0.62	1	 1.06541	 1.55122	 1.81057	 1.15415	  7.6	-0.372579	 0.113226	0.945
2776	26	81.600		0.70	1	 1.08059	 1.49416	 1.87089	 1.14262	  8.5	-0.395148	 0.0184201	0.926
2777	26	82.600		0.77	1	 1.11257	 1.42224	 1.90998	 1.13191	  9.4	-0.398706	-0.0890293	0.957
2778	26	83.200	i52033Gb	0.81	1	 1.13333	 1.37500	 1.92308	 1.12587	  9.9	-0.394872	-0.153205	1.000
2779	26	83.600	i62975Gt	0.54	1	 1.15385	 1.37500	 1.80000	 1.16576	  6.7	-0.323077	-0.101923	1.000
2780	26	84.600		0.62	1	 1.15380	 1.33274	 1.86612	 1.15401	  7.6	-0.356159	-0.177222	0.959
2781	26	85.600		0.66	1	 1.15383	 1.35103	 1.90285	 1.14742	  8.1	-0.374512	-0.177307	0.975
2782	26	85.800	i40112Gh	0.67	1	 1.15384	 1.36085	 1.90527	 1.14697	  8.2	-0.375713	-0.168701	0.986
2783	26	86.200	i20553Gh	0.78	1	 1.15383	 1.30002	 1.92308	 1.13098	  9.5	-0.384625	-0.238432	1.000
2784	26	87.200		1.04	1	 1.14949	 1.18011	 2.09055	 1.09391	 12.4	-0.470529	-0.439909	0.900
2785	26	88.200		1.16	1	 1.14562	 1.18970	 2.16915	 1.07683	 13.8	-0.511765	-0.467690	0.900
2786	26	89.200	i24686Gh	1.06	1	 1.14286	 1.33333	 2.10000	 1.09114	 12.7	-0.478571	-0.288095	1.000
2787	26	89.200	i28726Gh	0.85	1	 1.15385	 1.33333	 2.00000	 1.12108	 10.3	-0.423077	-0.243590	1.000
2788	26	89.200	i44231Gh	0.85	1	 1.15385	 1.33333	 2.00000	 1.12108	 10.3	-0.423077	-0.243590	1.000
2789	26	89.200	i47582Gh	1.68	1	 1.12500	 1.33333	 2.37500	 1.00810	 19.3	-0.625000	-0.416667	1.000
2790	26	89.200	i50928Gb	1.33	1	 1.13333	 1.33333	 2.22222	 1.05432	 15.6	-0.544444	-0.344444	1.000
2791	26	89.200	i59876Gb	0.85	1	 1.15385	 1.33333	 2.00000	 1.12108	 10.3	-0.423077	-0.243590	1.000
2792	26	90.200		0.80	1	 1.18792	 1.28366	 1.99563	 1.12711	  9.8	-0.403854	-0.308110	0.933
2793	26	91.200		0.73	1	 1.24392	 1.23373	 1.96458	 1.13779	  8.9	-0.360333	-0.370515	0.950
2794	26	91.800	i15749Gh	0.65	1	 1.27273	 1.23062	 1.91696	 1.15010	  7.9	-0.322115	-0.364227	1.000
2795	26	92.800		0.76	1	 1.27273	 1.16924	 1.93054	 1.13344	  9.3	-0.328907	-0.432395	0.992
2796	26	93.000	i53281Gb	0.77	1	 1.27273	 1.16656	 1.92325	 1.13249	  9.3	-0.325263	-0.431429	1.000
2797	26	93.900	i26449Gh	0.77	1	 1.27273	 1.16667	 1.92308	 1.13254	  9.3	-0.325175	-0.431235	1.000
2798	26	94.300	i56620Gb	1.14	1	 1.23077	 1.16667	 2.09091	 1.08010	 13.5	-0.430070	-0.494172	1.000
2799	26	95.300		1.06	1	 1.21824	 1.19945	 2.08740	 1.09126	 12.6	-0.434578	-0.453371	0.979
2800	26	96.300		0.97	1	 1.20401	 1.23897	 2.07447	 1.10334	 11.7	-0.435232	-0.400269	0.970
2801	26	97.300		0.88	1	 1.18917	 1.28255	 2.05275	 1.11568	 10.7	-0.431791	-0.338405	0.972
2802	26	98.300		0.80	1	 1.17517	 1.32703	 2.02369	 1.12766	  9.7	-0.424259	-0.272398	0.984
2803	26	99.000	i06319Gh	0.75	1	 1.16666	 1.35708	 2.00000	 1.13559	  9.1	-0.416671	-0.226244	1.000
2804	26	99.000	i52182Gb	0.75	1	 1.16666	 1.35708	 2.00000	 1.13559	  9.1	-0.416671	-0.226244	1.000
2805	26	100.000		0.70	1	 1.17170	 1.37370	 2.01468	 1.14188	  8.6	-0.421487	-0.219486	0.972
2806	26	101.000		0.63	1	 1.20086	 1.38013	 1.99821	 1.15220	  7.8	-0.398675	-0.219408	0.977
2807	26	101.600	i06334Gh	0.60	1	 1.23087	 1.36434	 1.99216	 1.15696	  7.4	-0.380647	-0.247180	0.997
2808	26	101.600	i15777Gh	0.33	1	 1.27286	 1.36495	 1.81015	 1.19812	  4.1	-0.268647	-0.176557	0.997
2809	26	101.600	i53148Gb	0.33	1	 1.27286	 1.36495	 1.81015	 1.19812	  4.1	-0.268647	-0.176557	0.997
2810	26	101.600	i65686Gm	0.33	1	 1.27286	 1.36495	 1.81015	 1.19812	  4.1	-0.268647	-0.176557	0.997
2811	27	95.800	i50972Gb	0.28	1	 1.24483	 1.75607	 1.58337	 1.20464	  3.6	-0.169270	 0.341969	0.996
2812	27	96.800		0.20	1	 1.35797	 1.86248	 1.39126	 1.21835	  2.5	-0.0166459	 0.487863	0.917
2813	27	97.500	i53851Gb	0.03	1	 1.52941	 1.50010	 1.38456	 1.24478	  0.4	 0.0724268	 0.0431195	1.000
2814	27	98.500		0.03	1	 1.53823	 1.47193	 1.38454	 1.24439	  0.4	 0.0768460	 0.0105397	0.988
2815	27	99.500		0.03	1	 1.54664	 1.44096	 1.38457	 1.24368	  0.4	 0.0810356	-0.0246499	0.986
2816	27	100.500	i02344Gh	0.04	1	 1.55346	 1.41091	 1.38462	 1.24270	  0.5	 0.0844203	-0.0581229	0.994
2817	27	100.900	i02339Gh	0.08	1	 1.57895	 1.40000	 1.33333	 1.23606	  1.1	 0.122807	-0.0561404	1.000
2818	27	100.900	i02341Gh	0.01	1	 1.50000	 1.40000	 1.45455	 1.24798	  0.1	 0.0227273	-0.0772727	1.000
2819	27	101.900		0.05	1	 1.55133	 1.26744	 1.44106	 1.24072	  0.7	 0.0551336	-0.228763	0.947
2820	27	102.900		0.11	1	 1.59744	 1.20338	 1.41943	 1.23136	  1.4	 0.0890057	-0.305050	0.937
2821	27	103.900	i13967Gh	0.16	1	 1.62701	 1.21980	 1.38826	 1.22462	  2.0	 0.119376	-0.287830	0.972
2822	27	103.900	i50252Gb	0.03	1	 1.53566	 1.38098	 1.42205	 1.24501	  0.3	 0.0568086	-0.0978768	0.972
2823	27	104.900		0.02	1	 1.50002	 1.53707	 1.39536	 1.24644	  0.2	 0.0523311	 0.0893796	0.937
2824	27	105.900		0.03	1	 1.47790	 1.62077	 1.39427	 1.24427	  0.4	 0.0418113	 0.184688	0.947
2825	27	106.900	i02293Gh	0.02	1	 1.47059	 1.60000	 1.42857	 1.24622	  0.2	 0.0210084	 0.150420	1.000
2826	27	106.900	i14552Gh	0.02	1	 1.47059	 1.60000	 1.42857	 1.24622	  0.2	 0.0210084	 0.150420	1.000
2827	27	106.900	i55243Gb	0.05	1	 1.38889	 1.60000	 1.53846	 1.24190	  0.6	-0.0747863	 0.136325	1.000
2828	27	107.800	i18378Gh		1								1.000
2829	27	108.800		0.20	1	 1.35854	 1.31645	 3.23403	 1.21703	  2.6	-0.937745	-0.979832	0.794
2830	27	109.800		0.24	1	 1.49363	 1.13613	 2.45453	 1.21109	  3.1	-0.480452	-0.837945	0.699
2831	27	110.800		0.37	1	 1.60646	 0.995748	 2.05233	 1.19183	  4.6	-0.222931	-0.833647	0.716
2832	27	111.800		0.46	1	 1.64745	 0.967094	 1.75768	 1.17717	  5.8	-0.0551144	-0.735473	0.844
2833	27	112.500	i02237Gh	0.48	1	 1.64286	 1.00000	 1.61538	 1.17476	  6.0	 0.0137363	-0.629121	1.000
2834	27	112.500	i02243Gh	0.41	1	 1.61538	 1.09091	 1.66667	 1.18480	  5.2	-0.0256410	-0.550117	1.000
2835	27	112.500	i02249Gh	0.13	1	 1.41667	 1.33333	 1.66667	 1.22917	  1.6	-0.125000	-0.208333	1.000
2836	27	112.500	i51350Gb	0.41	1	 1.61538	 1.09091	 1.66667	 1.18480	  5.2	-0.0256410	-0.550117	1.000
2837	27	113.300	i02221Gh	0.49	1	 1.60005	 0.999941	 1.66667	 1.17406	  6.0	-0.0333070	-0.633419	1.000
2838	27	113.800	i02218Gh	0.14	1	 1.42862	 1.29994	 1.66667	 1.22764	  1.7	-0.119023	-0.247707	1.000
2839	27	113.800	i46349Gh	0.14	1	 1.42862	 1.29994	 1.66667	 1.22764	  1.7	-0.119023	-0.247707	1.000
2840	27	113.800	i56500Gb	0.43	1	 1.60000	 1.45000	-3.27825e+07	 1.18194	  5.4	 1.63912e+07	 1.63912e+07	1.000
2841	27	114.600	i02212Gh	0.12	1	 1.38466	 1.36359	 1.66667	 1.23025	  1.5	-0.141005	-0.162073	1.000
2842	27	114.600	i13960Gh	0.19	1	 1.50006	 1.24995	 1.66667	 1.21990	  2.3	-0.0833058	-0.333408	1.000
2843	27	115.500	i02203Gh	0.15	1	 1.42857	 1.35714	 1.75000	 1.22619	  1.8	-0.160714	-0.232143	1.000
2844	27	115.500	i44550Gh	0.03	1	 1.50000	 1.36364	 1.53846	 1.24378	  0.4	-0.0192308	-0.155594	1.000
2845	27	115.900	i02199Gh	0.03	1	 1.50000	 1.36363	 1.53847	 1.24378	  0.4	-0.0192365	-0.155610	1.000
2846	27	115.900	i46748Gh	0.01	1	 1.50000	 1.41666	 1.50001	 1.24768	  0.1	-5.05512e-06	-0.0833471	1.000
2847	27	116.900		0.26	1	 1.60936	 1.19250	 1.64153	 1.20891	  3.2	-0.0160832	-0.432938	0.970
2848	27	117.200	i51884Gb	0.37	1	 1.63636	 1.15385	 1.66667	 1.19179	  4.6	-0.0151515	-0.497669	1.000
2849	28	133.500	i00425Gh	0.73	1	 1.86667	 1.22222	 1.16667	 1.13765	  8.9	 0.350000	-0.294444	1.000
2850	28	133.500	i00426Gh	0.73	1	 1.86667	 1.22222	 1.16667	 1.13765	  8.9	 0.350000	-0.294444	1.000
2851	28	133.500	i11622Gh		1								1.000
2852	28	133.500	i11628Gh	1.22	1	 2.00000	 1.22222	 1.07692	 1.06885	 14.4	 0.461538	-0.316239	1.000
2853	28	133.500	i49582Gh	1.22	1	 2.00000	 1.22222	 1.07692	 1.06885	 14.4	 0.461538	-0.316239	1.000
2854	28	134.500		1.17	1	 1.96397	 0.967160	 1.14045	 1.07578	 13.9	 0.411760	-0.585054	0.908
2855	28	135.200	i39597Gh	0.90	1	 1.83335	 0.954844	 1.18629	 1.11367	 10.9	 0.323533	-0.554974	0.973
2856	28	136.100	i11607Gh	0.76	1	 1.82356	 1.02946	 1.22889	 1.13419	  9.2	 0.297332	-0.496765	0.990
2857	28	136.900	i11600Gh	0.52	1	 1.72222	 1.17647	 2.00000	 1.16894	  6.4	-0.138889	-0.684641	1.000
2858	28	136.900	i11604Gh	0.78	1	 1.82353	 1.00000	 1.25000	 1.13113	  9.5	 0.286765	-0.536765	1.000
2859	28	136.900	i17425Gh		1								1.000
2860	28	136.900	i22804Gh	0.60	1	 1.81250	 1.16667	 1.21429	 1.15633	  7.4	 0.299107	-0.346726	1.000
2861	28	137.900		0.80	1	 1.86050	 0.933455	 1.28263	 1.12704	  9.8	 0.288935	-0.638112	0.903
2862	28	138.900		0.91	1	 1.84978	 0.822469	 1.33617	 1.11174	 11.0	 0.256804	-0.770502	0.923
2863	28	139.500	i60917Gt	0.79	1	 1.77780	 0.879202	 1.35862	 1.12931	  9.6	 0.209588	-0.689010	0.991
2864	28	140.500		1.12	1	 1.88686	 0.769888	 1.37992	 1.08271	 13.3	 0.253467	-0.863502	0.921
2865	28	141.500		1.33	1	 1.96559	 0.748838	 1.39037	 1.05332	 15.7	 0.287609	-0.929140	0.877
2866	28	142.500		1.42	1	 2.00875	 0.781539	 1.39086	 1.04220	 16.6	 0.308945	-0.918264	0.857
2867	28	143.500		1.40	1	 2.02525	 0.840617	 1.37850	 1.04483	 16.4	 0.323372	-0.861256	0.863
2868	28	144.500		1.31	1	 2.02417	 0.917445	 1.34763	 1.05698	 15.4	 0.338266	-0.768455	0.895
2869	28	145.500		1.17	1	 2.01067	 1.01152	 1.29822	 1.07508	 13.9	 0.356230	-0.642927	0.951
2870	28	146.000	i11562Gh	1.10	1	 2.00015	 1.06319	 1.27028	 1.08512	 13.1	 0.364939	-0.572024	0.989
2871	28	146.000	i50809Gb	0.62	1	 1.85727	 1.24064	 1.11014	 1.15401	  7.6	 0.373568	-0.243069	0.989
2872	28	147.000		0.56	1	 1.84622	 1.24269	 1.07617	 1.16220	  7.0	 0.385022	-0.218505	0.953
2873	28	148.000		0.48	1	 1.81236	 1.26231	 1.03797	 1.17454	  6.0	 0.387195	-0.162860	0.947
2874	28	149.000		0.39	1	 1.76162	 1.29607	 0.997287	 1.18867	  4.8	 0.382167	-0.0833848	0.970
2875	28	149.500	i62396Gt	0.34	1	 1.73333	 1.31579	 0.977006	 1.19552	  4.3	 0.378164	-0.0393803	0.993
2876	28	150.300	i32110Gh	0.67	1	 1.86617	 1.14165	 1.30721	 1.14653	  8.2	 0.279481	-0.445041	0.983
2877	28	151.300		1.47	1	 2.00002	 0.887946	 1.31319	 1.03567	 17.1	 0.343413	-0.768657	0.966
2878	28	151.600	i11518Gh	1.73	1	 2.01900	 0.828746	 1.31491	 1.00155	 19.8	 0.352047	-0.838210	0.975
2879	28	152.600		1.51	1	 2.01583	 0.900692	 1.26877	 1.02946	 17.6	 0.373532	-0.741610	0.934
2880	28	153.600		1.34	1	 1.98050	 0.955114	 1.23749	 1.05223	 15.8	 0.371504	-0.653884	0.953
2881	28	154.100	i50887Gb	1.22	1	 1.93736	 0.994818	 1.23534	 1.06858	 14.5	 0.351010	-0.591528	0.985
2882	29	0.000	i11436Gh	0.33	1	 1.80000	 1.23077	 1.46154	 1.19829	  4.1	 0.169231	-0.400000	1.000
2883	29	0.000	i11437Gh	0.33	1	 1.80000	 1.23077	 1.46154	 1.19829	  4.1	 0.169231	-0.400000	1.000
2884	29	0.400	i52355Gb	0.30	1	 1.80676	 1.24847	 1.45249	 1.20182	  3.8	 0.177134	-0.381148	0.973
2885	29	0.400	i53904Gb	0.30	1	 1.80676	 1.24847	 1.45249	 1.20182	  3.8	 0.177134	-0.381148	0.973
