Nr	Group	Position	Locus	LOD	# Iter.	mu_A	mu_H	mu_B	Variance	% Expl.	Additive	Dominance	GIC
7373	10	404.439		0.17	1	 0.903857	 1.26106	 1.33617	 3.24443	  1.0	-0.216156	 0.141043	0.965
7374	10	405.439		0.15	1	 0.915986	 1.24411	 1.33856	 3.24802	  0.9	-0.211286	 0.116836	0.953
7375	10	406.439		0.13	1	 0.931270	 1.22629	 1.33910	 3.25159	  0.8	-0.203915	 0.0911076	0.958
7376	10	407.439		0.11	1	 0.948935	 1.20918	 1.33654	 3.25505	  0.7	-0.193801	 0.0664440	0.980
7377	10	408.022	i03870Gh	0.11	1	 0.960000	 1.20000	 1.33333	 3.25699	  0.7	-0.186667	 0.0533333	1.000
7378	10	408.724	i44796Gh	0.14	1	 0.959941	 1.16137	 1.41168	 3.25029	  0.9	-0.225868	-0.0244363	1.000
7379	10	409.724		0.14	1	 0.955620	 1.16037	 1.42210	 3.24908	  0.9	-0.233241	-0.0284902	0.962
7380	10	410.724		0.15	1	 0.952784	 1.15797	 1.43276	 3.24791	  0.9	-0.239986	-0.0347959	0.930
7381	10	411.724		0.15	1	 0.951696	 1.15384	 1.44362	 3.24676	  1.0	-0.245964	-0.0438200	0.903
7382	10	412.724		0.16	1	 0.952561	 1.14765	 1.45467	 3.24564	  1.0	-0.251055	-0.0559677	0.882
7383	10	413.724		0.17	1	 0.955492	 1.13916	 1.46583	 3.24452	  1.0	-0.255171	-0.0715071	0.865
7384	10	414.724		0.17	1	 0.960468	 1.12824	 1.47699	 3.24336	  1.1	-0.258264	-0.0904891	0.854
7385	10	415.724		0.18	1	 0.967313	 1.11497	 1.48799	 3.24212	  1.1	-0.260339	-0.112684	0.848
7386	10	416.724		0.18	1	 0.975697	 1.09959	 1.49861	 3.24075	  1.2	-0.261454	-0.137559	0.847
7387	10	417.724		0.19	1	 0.985162	 1.08257	 1.50859	 3.23919	  1.2	-0.261713	-0.164307	0.851
7388	10	418.724		0.20	1	 0.995175	 1.06449	 1.51768	 3.23741	  1.3	-0.261251	-0.191936	0.860
7389	10	419.724		0.21	1	 1.00520	 1.04603	 1.52563	 3.23536	  1.3	-0.260217	-0.219390	0.874
7390	10	420.724		0.22	1	 1.01476	 1.02783	 1.53227	 3.23304	  1.4	-0.258757	-0.245682	0.893
7391	10	421.724		0.23	1	 1.02347	 1.01048	 1.53746	 3.23046	  1.5	-0.256997	-0.269990	0.917
7392	10	422.489	i21611Gh	0.25	1	 1.02940	 0.998045	 1.54042	 3.22831	  1.5	-0.255511	-0.286867	0.940
7393	10	423.489		0.24	1	 1.02073	 1.01134	 1.54067	 3.22865	  1.5	-0.259971	-0.269352	0.918
7394	10	424.489		0.24	1	 1.01059	 1.02401	 1.54123	 3.22868	  1.5	-0.265323	-0.251901	0.903
7395	10	425.489		0.24	1	 0.999556	 1.03539	 1.54218	 3.22841	  1.5	-0.271313	-0.235482	0.897
7396	10	426.489		0.25	1	 0.988362	 1.04488	 1.54356	 3.22787	  1.5	-0.277597	-0.221078	0.897
7397	10	427.489		0.25	1	 0.977770	 1.05207	 1.54538	 3.22709	  1.6	-0.283805	-0.209508	0.906
7398	10	428.489		0.26	1	 0.968434	 1.05678	 1.54766	 3.22613	  1.6	-0.289611	-0.201264	0.922
7399	10	429.489		0.26	1	 0.960789	 1.05913	 1.55037	 3.22503	  1.6	-0.294790	-0.196448	0.946
7400	10	430.489		0.27	1	 0.955003	 1.05944	 1.55349	 3.22380	  1.7	-0.299242	-0.194803	0.977
7401	10	431.095	i03853Gh	0.27	1	 0.952381	 1.05882	 1.55556	 3.22300	  1.7	-0.301587	-0.195145	1.000
7402	10	431.095	i03854Gh	0.27	1	 0.952381	 1.05882	 1.55556	 3.22300	  1.7	-0.301587	-0.195145	1.000
7403	10	432.095		0.28	1	 0.841857	 1.14265	 1.50000	 3.22147	  1.7	-0.329072	-0.0282806	0.989
7404	10	432.493	i03855Gh	0.30	1	 0.799989	 1.17648	 1.47367	 3.21751	  1.9	-0.336839	 0.0396570	1.000
7405	10	433.493		0.24	1	 0.800021	 1.23563	 1.37861	 3.22906	  1.5	-0.289297	 0.146310	0.992
7406	10	433.538	i03857Gh	0.24	1	 0.800027	 1.23845	 1.37341	 3.22940	  1.5	-0.286694	 0.151725	0.993
7407	10	434.538		0.46	1	 0.637634	 1.29561	 1.41016	 3.18392	  2.9	-0.386263	 0.271713	0.998
7408	10	434.582	i03860Gh	0.48	1	 0.631579	 1.29729	 1.41176	 3.18176	  3.0	-0.390093	 0.275622	1.000
7409	10	435.582		0.30	1	 0.743651	 1.23341	 1.41176	 3.21820	  1.8	-0.334055	 0.155705	0.992
7410	10	435.626	i03862Gh	0.29	1	 0.750251	 1.22988	 1.41176	 3.21972	  1.8	-0.330754	 0.148875	0.993
7411	10	436.626		0.26	1	 0.797000	 1.22314	 1.41177	 3.22619	  1.6	-0.307383	 0.118758	0.998
7412	10	436.670	i03861Gh	0.25	1	 0.800000	 1.22222	 1.41176	 3.22657	  1.6	-0.305882	 0.116340	1.000
7413	10	437.670		0.27	1	 0.820136	 1.16250	 1.48676	 3.22297	  1.7	-0.333310	 0.00905169	0.981
7414	10	438.356	i15000Gh	0.29	1	 0.842088	 1.12090	 1.52696	 3.21830	  1.8	-0.342435	-0.0636257	0.993
7415	10	439.187	i03869Gh	0.22	1	 0.842101	 1.16085	 1.43200	 3.23283	  1.4	-0.294950	 0.0237978	0.993
7416	10	440.187		0.34	1	 0.734187	 1.19908	 1.46020	 3.20962	  2.1	-0.363006	 0.101887	0.983
7417	10	440.873	i03865Gh	0.43	1	 0.666667	 1.22222	 1.47368	 3.19122	  2.7	-0.403509	 0.152047	1.000
7418	10	440.873	i03867Gh	0.43	1	 0.666667	 1.22222	 1.47368	 3.19122	  2.7	-0.403509	 0.152047	1.000
7419	10	440.873	i03866Gh	0.43	1	 0.666667	 1.22222	 1.47368	 3.19122	  2.7	-0.403509	 0.152047	1.000
7420	10	441.873		0.45	1	 0.633835	 1.30510	 1.37571	 3.18703	  2.8	-0.370940	 0.300322	0.989
7421	10	442.272	i64921Gm	0.47	1	 0.631579	 1.33333	 1.33333	 3.18385	  2.9	-0.350877	 0.350877	1.000
7422	10	442.272	i48272Gh	0.47	1	 0.631579	 1.33333	 1.33333	 3.18385	  2.9	-0.350877	 0.350877	1.000
7423	10	442.272	i03859Gh	0.47	1	 0.631579	 1.33333	 1.33333	 3.18385	  2.9	-0.350877	 0.350877	1.000
7424	10	443.272		0.49	1	 0.631319	 1.27638	 1.44125	 3.17962	  3.0	-0.404965	 0.240096	0.974
7425	10	444.272		0.55	1	 0.631377	 1.21765	 1.53991	 3.16736	  3.4	-0.454265	 0.132013	0.976
7426	10	445.128	i03851Gh	0.62	1	 0.631579	 1.17647	 1.60000	 3.15291	  3.8	-0.484211	 0.0606811	1.000
7427	10	445.128	i03852Gh	0.62	1	 0.631579	 1.17647	 1.60000	 3.15291	  3.8	-0.484211	 0.0606811	1.000
7428	10	446.128		0.57	1	 0.631386	 1.20887	 1.57059	 3.16360	  3.5	-0.469599	 0.107880	0.975
7429	10	447.128		0.52	1	 0.631413	 1.25094	 1.51006	 3.17376	  3.2	-0.439322	 0.180202	0.978
7430	10	447.691	i03849Gh	0.49	1	 0.631560	 1.27530	 1.46646	 3.17825	  3.1	-0.417449	 0.226287	0.993
7431	10	448.691		0.33	1	 0.726828	 1.27060	 1.39272	 3.21158	  2.0	-0.332948	 0.210826	0.983
7432	10	449.381	i00539Gh	0.23	1	 0.800512	 1.26266	 1.33402	 3.23164	  1.4	-0.266752	 0.195394	1.000
7433	10	450.381		0.24	1	 0.781200	 1.27562	 1.32149	 3.22881	  1.5	-0.270144	 0.224274	0.963
7434	10	451.381		0.26	1	 0.762099	 1.28975	 1.30573	 3.22576	  1.6	-0.271817	 0.255832	0.934
7435	10	452.381		0.27	1	 0.743574	 1.30464	 1.28735	 3.22247	  1.7	-0.271888	 0.289175	0.912
7436	10	453.381		0.29	1	 0.726069	 1.31964	 1.26738	 3.21898	  1.8	-0.270656	 0.322917	0.897
7437	10	454.381		0.31	1	 0.710079	 1.33393	 1.24718	 3.21536	  1.9	-0.268553	 0.355301	0.889
7438	10	455.381		0.33	1	 0.696105	 1.34662	 1.22821	 3.21171	  2.0	-0.266053	 0.384465	0.887
7439	10	456.381		0.34	1	 0.684590	 1.35694	 1.21170	 3.20814	  2.2	-0.263557	 0.408790	0.893
7440	10	457.381		0.36	1	 0.675856	 1.36435	 1.19845	 3.20481	  2.3	-0.261296	 0.427192	0.906
7441	10	458.381		0.38	1	 0.670072	 1.36864	 1.18870	 3.20182	  2.3	-0.259312	 0.439257	0.926
7442	10	459.381		0.39	1	 0.667246	 1.36992	 1.18221	 3.19926	  2.4	-0.257484	 0.445189	0.953
7443	10	460.381		0.40	1	 0.667248	 1.36849	 1.17846	 3.19716	  2.5	-0.255607	 0.445640	0.987
7444	10	460.712	i03806Gh	0.40	1	 0.667834	 1.36750	 1.17771	 3.19658	  2.5	-0.254936	 0.444731	1.000
7445	10	461.712		0.35	1	 0.672889	 1.33853	 1.21794	 3.20724	  2.2	-0.272526	 0.393113	0.971
7446	10	462.712		0.30	1	 0.692219	 1.30055	 1.26372	 3.21775	  1.9	-0.285753	 0.322573	0.964
7447	10	463.712		0.25	1	 0.724229	 1.25808	 1.30831	 3.22694	  1.6	-0.292041	 0.241813	0.979
7448	10	464.349	i49096Gh	0.23	1	 0.749580	 1.23117	 1.33296	 3.23175	  1.4	-0.291690	 0.189897	1.000
7449	10	465.349		0.17	1	 0.812708	 1.21497	 1.33523	 3.24375	  1.1	-0.261260	 0.141003	0.965
7450	10	466.349		0.12	1	 0.882316	 1.19195	 1.33788	 3.25399	  0.8	-0.227780	 0.0818555	0.941
7451	10	467.349		0.08	1	 0.954539	 1.16347	 1.34067	 3.26178	  0.5	-0.193066	 0.0158618	0.927
7452	10	468.349		0.06	1	 1.02500	 1.13179	 1.34298	 3.26671	  0.4	-0.158991	-0.0522052	0.924
7453	10	469.349		0.05	1	 1.08971	 1.09963	 1.34391	 3.26875	  0.3	-0.127101	-0.117186	0.930
7454	10	470.349		0.05	1	 1.14583	 1.06953	 1.34253	 3.26824	  0.3	-0.0983504	-0.174650	0.948
7455	10	471.349		0.06	1	 1.19200	 1.04339	 1.33815	 3.26574	  0.4	-0.0730710	-0.221687	0.975
7456	10	472.021	i64363Gm	0.07	1	 1.21739	 1.02857	 1.33333	 3.26326	  0.5	-0.0579710	-0.246791	1.000
7457	10	472.021	i14992Gh	0.07	1	 1.21739	 1.02857	 1.33333	 3.26326	  0.5	-0.0579710	-0.246791	1.000
7458	10	473.021		0.11	1	 1.21264	 0.998440	 1.39472	 3.25578	  0.7	-0.0910396	-0.305237	0.967
7459	10	474.021		0.15	1	 1.20709	 0.968116	 1.45146	 3.24680	  1.0	-0.122182	-0.361158	0.947
7460	10	475.021		0.20	1	 1.20004	 0.940978	 1.49836	 3.23707	  1.3	-0.149162	-0.408220	0.940
7461	10	476.021		0.25	1	 1.19088	 0.920145	 1.53171	 3.22751	  1.6	-0.170416	-0.441150	0.947
7462	10	477.021		0.29	1	 1.17945	 0.907487	 1.55033	 3.21895	  1.8	-0.185437	-0.457401	0.968
7463	10	477.982	i03800Gh	0.32	1	 1.16667	 0.903226	 1.55556	 3.21216	  2.0	-0.194444	-0.457885	1.000
7464	10	478.982		0.42	1	 1.21677	 0.836336	 1.59876	 3.19254	  2.6	-0.190992	-0.571430	0.969
7465	10	479.982		0.53	1	 1.26266	 0.774437	 1.63338	 3.17050	  3.3	-0.185358	-0.673581	0.957
7466	10	480.982		0.64	1	 1.30001	 0.725725	 1.65255	 3.14878	  4.0	-0.176269	-0.750551	0.962
7467	10	481.982		0.73	1	 1.32644	 0.695669	 1.65215	 3.13015	  4.5	-0.162851	-0.793626	0.987
7468	10	482.347	i32072Gh	0.76	1	 1.33333	 0.689655	 1.64706	 3.12451	  4.7	-0.156863	-0.800541	1.000
7469	10	483.347		0.75	1	 1.32693	 0.694902	 1.67388	 3.12802	  4.6	-0.173477	-0.805504	0.974
7470	10	484.347		0.69	1	 1.30692	 0.727750	 1.67121	 3.13988	  4.2	-0.182145	-0.761312	0.976
7471	10	485.204	i03794Gh	0.61	1	 1.28052	 0.773184	 1.64782	 3.15488	  3.8	-0.183651	-0.690982	1.000
7472	10	486.204		0.50	1	 1.28074	 0.804166	 1.62200	 3.17719	  3.1	-0.170631	-0.647202	0.974
7473	10	487.204		0.48	1	 1.30469	 0.803007	 1.59767	 3.17990	  3.0	-0.146490	-0.648173	0.976
7474	10	488.065	i55466Gb	0.56	1	 1.33377	 0.773096	 1.60096	 3.16415	  3.5	-0.133595	-0.694273	1.000
7475	10	489.065		0.74	1	 1.39494	 0.721513	 1.66915	 3.12854	  4.6	-0.137105	-0.810531	0.979
7476	10	490.065		0.89	1	 1.43693	 0.704607	 1.71189	 3.09934	  5.5	-0.137482	-0.869805	0.995
7477	10	490.191	i03790Gh	0.91	1	 1.44043	 0.705079	 1.71506	 3.09641	  5.6	-0.137313	-0.872666	1.000
7478	10	491.191		0.72	1	 1.39767	 0.765286	 1.73116	 3.13379	  4.4	-0.166747	-0.799130	0.979
7479	10	492.191		0.50	1	 1.34102	 0.852924	 1.67752	 3.17717	  3.1	-0.168248	-0.656343	0.995
7480	10	492.316	i03764Gh	0.47	1	 1.33333	 0.864865	 1.66667	 3.18252	  2.9	-0.166667	-0.635135	1.000
7481	10	493.008	i03773Gh	0.33	1	 1.21739	 0.947368	 1.66667	 3.21198	  2.0	-0.224638	-0.494661	1.000
7482	10	493.700	i61315Gt	0.47	1	 1.33333	 0.864865	 1.66667	 3.18252	  2.9	-0.166667	-0.635135	1.000
7483	10	493.700	i03775Gh	0.47	1	 1.33333	 0.864865	 1.66667	 3.18252	  2.9	-0.166667	-0.635135	1.000
7484	10	494.700		0.30	1	 1.28418	 0.915561	 1.57120	 3.21739	  1.9	-0.143507	-0.512129	0.979
7485	10	495.700		0.15	1	 1.22546	 0.989492	 1.44498	 3.24797	  0.9	-0.109761	-0.345728	0.995
7486	10	495.825	i14980Gh	0.13	1	 1.21781	 0.999407	 1.42926	 3.25108	  0.8	-0.105725	-0.324129	1.000
7487	10	496.825		0.13	1	 1.20469	 1.00464	 1.43727	 3.25242	  0.8	-0.116290	-0.316335	0.965
7488	10	497.825		0.12	1	 1.18623	 1.01360	 1.44153	 3.25392	  0.8	-0.127650	-0.300281	0.941
7489	10	498.825		0.11	1	 1.16198	 1.02610	 1.44207	 3.25542	  0.7	-0.140049	-0.275922	0.927
7490	10	499.825		0.11	1	 1.13217	 1.04142	 1.43929	 3.25668	  0.7	-0.153558	-0.244312	0.923
7491	10	500.825		0.10	1	 1.09793	 1.05830	 1.43383	 3.25748	  0.6	-0.167951	-0.207584	0.930
7492	10	501.825		0.10	1	 1.06114	 1.07523	 1.42648	 3.25766	  0.6	-0.182670	-0.168580	0.948
7493	10	502.825		0.10	1	 1.02411	 1.09079	 1.41795	 3.25714	  0.7	-0.196921	-0.130236	0.975
7494	10	503.503	i03729Gh	0.11	1	 1.00000	 1.10000	 1.41176	 3.25641	  0.7	-0.205882	-0.105882	1.000
7495	10	504.503		0.11	1	 0.997349	 1.10104	 1.41179	 3.25635	  0.7	-0.207221	-0.103531	0.989
7496	10	504.903	i03710Gh	0.11	1	 1.00000	 1.10000	 1.41176	 3.25641	  0.7	-0.205882	-0.105882	1.000
7497	10	505.903		0.12	1	 1.07966	 1.05536	 1.44667	 3.25358	  0.8	-0.183505	-0.207801	0.965
7498	10	506.903		0.16	1	 1.16118	 1.00482	 1.48400	 3.24539	  1.0	-0.161411	-0.317776	0.941
7499	10	507.903		0.23	1	 1.23953	 0.951421	 1.52181	 3.23181	  1.4	-0.141139	-0.429248	0.927
7500	10	508.903		0.32	1	 1.30980	 0.899025	 1.55738	 3.21357	  2.0	-0.123790	-0.534566	0.924
7501	10	509.903		0.42	1	 1.36823	 0.851499	 1.58777	 3.19206	  2.6	-0.109772	-0.626501	0.931
7502	10	510.903		0.54	1	 1.41286	 0.811927	 1.61043	 3.16901	  3.3	-0.0987869	-0.699721	0.949
7503	10	511.903		0.65	1	 1.44366	 0.782067	 1.62378	 3.14610	  4.0	-0.0900581	-0.751651	0.977
7504	10	512.435	i50055Gb	0.71	1	 1.45486	 0.770309	 1.62689	 3.13447	  4.4	-0.0860115	-0.770567	0.996
7505	10	513.435		0.83	1	 1.50059	 0.718368	 1.60977	 3.11197	  5.1	-0.0545893	-0.836808	0.986
7506	10	513.958	i03707Gh	0.86	1	 1.50000	 0.705882	 1.60000	 3.10492	  5.3	-0.0500000	-0.844118	1.000
7507	10	513.958	i03716Gh	0.86	1	 1.50000	 0.705882	 1.60000	 3.10492	  5.3	-0.0500000	-0.844118	1.000
7508	10	513.958	i03703Gh	0.86	1	 1.50000	 0.705882	 1.60000	 3.10492	  5.3	-0.0500000	-0.844118	1.000
7509	10	514.958		0.78	1	 1.42920	 0.748672	 1.69366	 3.12165	  4.8	-0.132231	-0.812759	0.989
7510	10	515.356	i52089Gb	0.73	1	 1.39130	 0.777778	 1.71429	 3.13093	  4.5	-0.161491	-0.775017	1.000
7511	10	515.356	i03705Gh	0.73	1	 1.39130	 0.777778	 1.71429	 3.13093	  4.5	-0.161491	-0.775017	1.000
7512	10	516.356		1.27	1	 1.47731	 0.632164	 1.84223	 3.02648	  7.7	-0.182460	-1.02761	0.989
7513	10	516.754	i03702Gh	1.48	1	 1.50000	 0.588235	 1.86667	 2.98587	  8.9	-0.183333	-1.09510	1.000
7514	10	516.754	i03706Gh	1.48	1	 1.50000	 0.588235	 1.86667	 2.98587	  8.9	-0.183333	-1.09510	1.000
7515	10	516.754	i03709Gh	1.48	1	 1.50000	 0.588235	 1.86667	 2.98587	  8.9	-0.183333	-1.09510	1.000
7516	10	517.754		1.35	1	 1.47543	 0.602551	 1.89707	 3.01078	  8.2	-0.210818	-1.08370	0.973
7517	10	518.754		1.15	1	 1.43499	 0.648202	 1.88466	 3.04866	  7.0	-0.224832	-1.01162	0.971
7518	10	519.754		0.92	1	 1.38442	 0.719452	 1.82764	 3.09441	  5.6	-0.221612	-0.886581	0.995
7519	10	519.760	i54063Gb	0.92	1	 1.38410	 0.719932	 1.82719	 3.09469	  5.6	-0.221542	-0.885714	0.995
7520	10	520.760		0.89	1	 1.38495	 0.705141	 1.84613	 3.10039	  5.4	-0.230591	-0.910400	0.959
7521	10	521.760		0.85	1	 1.38390	 0.695289	 1.85581	 3.10840	  5.2	-0.235958	-0.924567	0.929
7522	10	522.760		0.79	1	 1.38046	 0.692052	 1.85363	 3.11893	  4.9	-0.236583	-0.924994	0.906
7523	10	523.760		0.73	1	 1.37422	 0.696902	 1.83755	 3.13195	  4.5	-0.231664	-0.908984	0.888
7524	10	524.760		0.65	1	 1.36492	 0.710754	 1.80669	 3.14714	  4.0	-0.220887	-0.875052	0.876
7525	10	525.760		0.56	1	 1.35257	 0.733659	 1.76176	 3.16389	  3.5	-0.204596	-0.823507	0.871
7526	10	526.760		0.48	1	 1.33750	 0.764657	 1.70513	 3.18135	  3.0	-0.183818	-0.756657	0.871
7527	10	527.760		0.39	1	 1.32031	 0.801898	 1.64049	 3.19860	  2.4	-0.160089	-0.678504	0.878
7528	10	528.760		0.31	1	 1.30181	 0.842995	 1.57213	 3.21479	  1.9	-0.135159	-0.593976	0.891
7529	10	529.760		0.24	1	 1.28283	 0.885477	 1.50414	 3.22928	  1.5	-0.110656	-0.508009	0.909
7530	10	530.760		0.18	1	 1.26412	 0.927181	 1.43982	 3.24170	  1.1	-0.0878533	-0.424790	0.934
7531	10	531.760		0.13	1	 1.24626	 0.966483	 1.38140	 3.25193	  0.8	-0.0675674	-0.347348	0.965
7532	10	532.691	i51159Gb	0.09	1	 1.23077	 1.00000	 1.33333	 3.25957	  0.6	-0.0512821	-0.282051	1.000
7533	10	533.691		0.04	1	 1.12114	 1.08905	 1.33335	 3.26984	  0.3	-0.106102	-0.138192	0.989
7534	10	534.088	i51156Gb	0.04	1	 1.07692	 1.12500	 1.33333	 3.26958	  0.3	-0.128205	-0.0801282	1.000
7535	10	535.088		0.02	1	 1.07693	 1.17709	 1.21826	 3.27542	  0.1	-0.0706660	 0.0294917	0.989
7536	10	535.486	i03819Gh	0.01	1	 1.07694	 1.19998	 1.17647	 3.27557	  0.1	-0.0497631	 0.0732717	1.000
7537	10	536.178	i42036Gh	0.02	1	 1.07695	 1.16127	 1.25000	 3.27452	  0.1	-0.0865274	-0.00220233	1.000
7538	10	536.870	i33145Gh	0.04	1	 1.07693	 1.12499	 1.33333	 3.26958	  0.3	-0.128196	-0.0801369	1.000
7539	10	537.562	i62555Gt	0.04	1	 1.12000	 1.09091	 1.33333	 3.26987	  0.3	-0.106667	-0.135758	1.000
7540	10	537.562	i03832Gh	0.04	1	 1.12000	 1.09091	 1.33333	 3.26987	  0.3	-0.106667	-0.135758	1.000
7541	10	538.562		0.03	1	 1.18554	 1.06716	 1.27275	 3.27243	  0.2	-0.0436084	-0.161984	0.974
7542	10	539.562		0.04	1	 1.24469	 1.04547	 1.20494	 3.27045	  0.3	 0.0198730	-0.179344	0.976
7543	10	540.415	i63936Gm	0.06	1	 1.28571	 1.03226	 1.14286	 3.26570	  0.4	 0.0714286	-0.182028	1.000
7544	10	541.415		0.11	1	 1.31084	 0.980562	 1.23531	 3.25570	  0.7	 0.0377635	-0.292510	0.979
7545	10	542.415		0.18	1	 1.33136	 0.944002	 1.32440	 3.24209	  1.1	 0.00348278	-0.383878	0.996
7546	10	542.533	i16779Gh	0.19	1	 1.33333	 0.941176	 1.33333	 3.24040	  1.2	 0.00000	-0.392157	1.000
7547	10	543.533		0.06	1	 1.24080	 1.03283	 1.28804	 3.26652	  0.4	-0.0236206	-0.231592	0.979
7548	10	544.533		0.01	1	 1.13298	 1.13159	 1.23658	 3.27708	  0.0	-0.0517990	-0.0531894	0.995
7549	10	544.653	i41333Gh	0.01	1	 1.12000	 1.14286	 1.23077	 3.27717	  0.0	-0.0553846	-0.0325275	1.000
7550	10	545.653		0.01	1	 1.08372	 1.16365	 1.23955	 3.27573	  0.1	-0.0779159	 0.00201302	0.965
7551	10	546.653		0.03	1	 1.04774	 1.18146	 1.25252	 3.27310	  0.2	-0.102391	 0.0313333	0.939
7552	10	547.653		0.04	1	 1.01389	 1.19486	 1.27017	 3.26958	  0.3	-0.128139	 0.0528278	0.922
7553	10	548.653		0.06	1	 0.983654	 1.20288	 1.29231	 3.26551	  0.4	-0.154329	 0.0648941	0.915
7554	10	549.653		0.09	1	 0.958060	 1.20519	 1.31806	 3.26113	  0.5	-0.179999	 0.0671309	0.918
7555	10	550.653		0.11	1	 0.937656	 1.20208	 1.34587	 3.25660	  0.7	-0.204108	 0.0603114	0.929
7556	10	551.653		0.13	1	 0.922548	 1.19434	 1.37380	 3.25198	  0.8	-0.225624	 0.0461636	0.950
7557	10	552.653		0.15	1	 0.912475	 1.18314	 1.39978	 3.24731	  1.0	-0.243651	 0.0270127	0.981
7558	10	553.167	i57741Gb	0.16	1	 0.909091	 1.17647	 1.41176	 3.24489	  1.0	-0.251337	 0.0160428	1.000
7559	10	553.167	i33773Gh	0.16	1	 0.909091	 1.17647	 1.41176	 3.24489	  1.0	-0.251337	 0.0160428	1.000
7560	10	554.167		0.17	1	 0.891598	 1.19944	 1.39087	 3.24398	  1.1	-0.249635	 0.0582054	0.974
7561	10	555.167		0.17	1	 0.877695	 1.22677	 1.36070	 3.24274	  1.1	-0.241503	 0.107569	0.976
7562	10	556.022	i03885Gh	0.18	1	 0.869591	 1.24997	 1.33337	 3.24122	  1.1	-0.231888	 0.148492	1.000
7563	10	556.715	i03879Gh	0.20	1	 0.869565	 1.33333	 1.17647	 3.23853	  1.2	-0.153453	 0.310315	1.000
7564	10	556.715	i15006Gh	0.20	1	 0.869565	 1.33333	 1.17647	 3.23853	  1.2	-0.153453	 0.310315	1.000
7565	10	557.715		0.13	1	 0.929474	 1.30802	 1.17646	 3.25224	  0.8	-0.123493	 0.255052	0.989
7566	10	558.112	i03878Gh	0.10	1	 0.960000	 1.29032	 1.17647	 3.25778	  0.6	-0.108235	 0.222087	1.000
7567	10	558.112	i03880Gh	0.10	1	 0.960000	 1.29032	 1.17647	 3.25778	  0.6	-0.108235	 0.222087	1.000
7568	10	559.112		0.17	1	 0.895589	 1.33165	 1.16470	 3.24433	  1.0	-0.134555	 0.301508	0.983
7569	10	559.682	i18602Gh	0.20	1	 0.869532	 1.34417	 1.15812	 3.23703	  1.3	-0.144294	 0.330347	0.995
7570	10	560.682		0.21	1	 0.866356	 1.36247	 1.12695	 3.23559	  1.3	-0.130296	 0.365818	0.965
7571	10	561.682		0.21	1	 0.868263	 1.37617	 1.09906	 3.23456	  1.3	-0.115396	 0.392507	0.950
7572	10	562.682		0.22	1	 0.876210	 1.38311	 1.07687	 3.23428	  1.4	-0.100329	 0.406571	0.952
7573	10	563.682		0.21	1	 0.890334	 1.38240	 1.06147	 3.23496	  1.3	-0.0855666	 0.406497	0.969
7574	10	564.649	i03911Gh	0.21	1	 0.909091	 1.37500	 1.05263	 3.23651	  1.3	-0.0717703	 0.394139	1.000
7575	10	565.649		0.13	1	 0.934455	 1.32054	 1.09212	 3.25159	  0.8	-0.0788350	 0.307253	0.986
7576	10	566.105	i21598Gh	0.10	1	 0.952370	 1.29139	 1.11548	 3.25784	  0.6	-0.0815561	 0.257459	0.998
7577	10	567.105		0.09	1	 0.974552	 1.29335	 1.08671	 3.26057	  0.6	-0.0560795	 0.262720	0.961
7578	10	568.105		0.08	1	 0.999031	 1.29446	 1.05641	 3.26271	  0.5	-0.0286875	 0.266739	0.928
7579	10	569.105		0.07	1	 1.02576	 1.29450	 1.02495	 3.26420	  0.4	 0.000403037	 0.269147	0.900
7580	10	570.105		0.07	1	 1.05463	 1.29328	 0.992830	 3.26497	  0.4	 0.0309003	 0.269548	0.877
7581	10	571.105		0.07	1	 1.08547	 1.29058	 0.960583	 3.26495	  0.4	 0.0624425	 0.267558	0.859
7582	10	572.105		0.07	1	 1.11802	 1.28626	 0.928799	 3.26411	  0.4	 0.0946101	 0.262853	0.845
7583	10	573.105		0.08	1	 1.15194	 1.28022	 0.898056	 3.26243	  0.5	 0.126944	 0.255221	0.835
7584	10	574.105		0.09	1	 1.18681	 1.27246	 0.868875	 3.25990	  0.6	 0.158968	 0.244619	0.831
7585	10	575.105		0.11	1	 1.22212	 1.26310	 0.841682	 3.25654	  0.7	 0.190217	 0.231200	0.830
7586	10	576.105		0.13	1	 1.25730	 1.25236	 0.816778	 3.25236	  0.8	 0.220261	 0.215319	0.835
7587	10	577.105		0.15	1	 1.29177	 1.24055	 0.794335	 3.24744	  1.0	 0.248718	 0.197496	0.844
7588	10	578.105		0.18	1	 1.32496	 1.22804	 0.774409	 3.24183	  1.1	 0.275276	 0.178358	0.857
7589	10	579.105		0.21	1	 1.35635	 1.21522	 0.756970	 3.23562	  1.3	 0.299690	 0.158561	0.875
7590	10	580.105		0.24	1	 1.38551	 1.20244	 0.741928	 3.22891	  1.5	 0.321789	 0.138728	0.898
7591	10	581.105		0.28	1	 1.41210	 1.19002	 0.729162	 3.22181	  1.7	 0.341468	 0.119391	0.926
7592	10	582.105		0.31	1	 1.43591	 1.17819	 0.718541	 3.21442	  2.0	 0.358685	 0.100965	0.958
7593	10	582.965	i28420Gh	0.35	1	 1.45408	 1.16862	 0.711017	 3.20791	  2.2	 0.371531	 0.0860764	0.989
7594	10	583.965		0.33	1	 1.45436	 1.17561	 0.733574	 3.21032	  2.1	 0.360393	 0.0816458	0.973
